week,bmi,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95
"[-60,-56)","[15,18.5)",31,3.38153359005528,1.32164531581541,1.23000001907349,1.48000001907349,2.55336701869965,3.45220804214478,4.21691989898682,4.93947982788086,5.50899004936218,0.287178438141822,0.186682720879333,0.0183029696345329,0.0233065634965897,0.15287134796381,0.281596839427948,0.44863885641098,0.52068018913269,0.556765139102936,27.752146855207,3.87786864273299,22.1820776255708,22.5981735159817,24.7639840182648,27.7625570776256,30.7268835616438,32.6340182648402,33.1296232876712,31,17.6132451334307,0.776795768054433,16.137149810791,16.8061008453369,17.0791501998901,17.7462005615234,18.3492498397827,18.36549949646,18.4521999359131
"[-60,-56)","[18.5,25)",232,4.8491429727653,2.21384696902438,1.72650002241135,2.32999992370605,3.5,4.56654500961304,6.0142240524292,7.69756302833557,8.65250020027161,0.491906126752367,0.269710976541559,0.0581940729171038,0.113100633025169,0.273346297442913,0.490746706724167,0.711476355791092,0.854355800151825,0.926310184597969,27.7680739253661,3.89846137326777,21.0885616438356,22.2281392694064,24.7359303652968,28.1228310502283,30.7947488584475,33.1402511415525,33.6263184931507,232,21.8117886850204,1.7295509646389,18.9558251857758,19.3746305465698,20.4450492858887,21.852499961853,23.1716246604919,24.2097995758057,24.6298300743103
"[-60,-56)","[25,30]",81,4.74782498236056,2.40170951909218,1.88999998569489,2.29999995231628,3.08999991416931,4.30000019073486,5.80999994277954,7.62362623214722,9.90610027313232,0.46885458531755,0.288357069933446,0.0564324147999287,0.0877895802259445,0.234232574701309,0.443017929792404,0.73970639705658,0.872111201286316,0.934794008731842,28.0225209989289,3.27338999344154,21.8939497716895,23.2392694063927,25.9132420091324,28.3654109589041,30.6092465753425,31.8831050228311,32.800799086758,81,27.0755345968553,1.442391711379,25.2222499847412,25.3906002044678,25.7117004394531,26.794900894165,28.3038997650147,29.1749000549316,29.6875
"[-56,-52)","[15,18.5)",32,4.3048562631011,2.25369104035622,1.60000002384186,1.60413395166397,2.7399999499321,3.67836999893189,5.87948513031006,7.33399991989136,7.99199995994568,0.417983869963791,0.28331104986647,0.0441629230976105,0.0576007176190615,0.185598235577345,0.382179379463196,0.661632865667343,0.833417880535126,0.856017795205116,28.0286065924658,4.24238735059137,20.8737899543379,21.5263926940639,24.9551369863014,28.772203196347,31.2256278538813,32.6071118721461,34.3054851598174,32,17.6146874427795,0.634252646571115,16.6805946350098,17.0126796722412,17.2314503192902,17.6126003265381,18.1352248191834,18.2854297637939,18.3711248397827
"[-56,-52)","[18.5,25)",246,4.58984245444701,2.46667421074109,1.42928147315979,1.99061000347137,2.80499994754791,3.99478995800018,6.00977218151093,7.6399998664856,8.99583506584168,0.450190542855421,0.293513665939458,0.0395357897505164,0.0751535519957542,0.200392778962851,0.400621861219406,0.702631026506424,0.865321427583695,0.932205468416214,28.2964672198092,3.89875795622464,20.9807077625571,22.1587328767123,25.7208333333333,28.6570776255708,31.1735730593607,33.2559931506849,34.2907534246575,246,21.731066824621,1.80228486192031,19.067699432373,19.3884997367859,20.0071997642517,21.7133750915527,23.3305497169495,24.2734994888306,24.6556243896484
"[-56,-52)","[25,30]",83,5.44236064459904,2.73754249993408,2.08039257526398,2.60199990272522,3.64999997615814,4.98999977111816,6.71535992622376,8.29599990844726,10.7838881492615,0.545840827016025,0.281755929613716,0.092697049677372,0.14334964454174,0.327807053923607,0.564874708652496,0.784710854291916,0.92605037689209,0.975679922103882,27.9488144358255,4.06631977600974,21.4759931506849,22.5302511415525,24.899600456621,27.5543378995434,31.1708333333333,33.5340639269406,34.3995319634703,83,27.0895313125059,1.35928526968735,25.1493295669556,25.2972805023193,25.7001504898071,26.8581008911133,28.0465002059937,28.9589996337891,29.2379997253418
"[-52,-48)","[15,18.5)",36,4.31706888477008,1.95931323608438,1.59970951080322,1.83632999658585,2.72349894046783,4.31691002845764,5.65000009536743,6.05999994277954,7.01249992847443,0.409046948111306,0.271305957503542,0.0496628740802407,0.05684101767838,0.141526833176613,0.432046443223953,0.631619960069656,0.734119325876236,0.766518786549568,26.7289922628108,3.60926927283213,21.1688641552511,21.5557077625571,23.5619863013699,27.0926369863014,29.0870719178082,31.6337899543379,32.6631849315069,36,17.5045910190653,0.920989934406394,15.8282877206802,16.2220001220703,16.7508244514465,17.8223164876302,18.2898998260498,18.3672494888306,18.4035992622376
"[-52,-48)","[18.5,25)",265,4.47164002836875,2.40164939284428,1.34600002765656,1.81399998664856,2.67000007629395,4.01999998092651,5.80000019073486,7.36599998474121,8.79215850830078,0.430498254429637,0.284913435907834,0.0399889022111893,0.0636851415038109,0.18715512752533,0.403013497591019,0.663837909698486,0.854044544696808,0.904677104949951,28.0077970190402,3.92594081560233,21.0716210045662,21.8590639269406,25.215296803653,28.2585616438356,31.1159817351598,33.1778767123288,34.0584246575343,265,21.72474357557,1.7403360732146,18.9982305526733,19.4109203338623,20.4293994903564,21.5645008087158,23.1473007202148,24.1452198028565,24.7034400939941
"[-52,-48)","[25,30]",88,4.87583222307942,2.39105498583207,1.6049999833107,2.51669216156006,3.11582493782043,4.24500012397766,6.36093759536743,8.15400009155273,8.8028254032135,0.487963016367179,0.282157179592987,0.0471251217648387,0.151861752569676,0.245243474841118,0.451901808381081,0.72400413453579,0.903854781389236,0.935410815477371,28.1635987442922,4.01599499714798,21.1073287671233,22.4480707762557,25.5503424657534,28.5090753424658,31.4221461187215,32.8062442922374,33.702654109589,88,27.01506141997,1.46592870861995,25.1631593976702,25.2362995147705,25.8311371803284,26.6558504104614,27.9966373443604,29.4018370310465,29.718799495697
"[-48,-44)","[15,18.5)",37,4.06837400874576,1.90643262668714,1.75704364776611,2.03334393501282,2.90000009536743,3.82999992370605,4.83092021942139,6.50940799713135,7.71999988555908,0.362075347604381,0.261246268221673,0.0296248119324446,0.0793000370264053,0.167269200086594,0.304748773574829,0.554684162139893,0.748841989040375,0.831483805179595,26.5252900160434,3.78017211249358,20.410799086758,20.8918493150685,24.2261415525114,26.4667808219178,29.5077625570776,30.743904109589,31.9380821917808,37,17.5810040783238,0.804362299203992,16.1354007720947,16.4256502151489,17.0391998291016,17.7374992370605,18.2562999725342,18.3472198486328,18.3689994812012
